,signage_id,day,name,address,state,popular_time,weekend
189,1227,Sunday,TMpoint Batu Pahat,"Jalan Rahmat,Kampung Pegawai,Batu Pahat,Johor",Johor,731,0.0
190,1227,Saturday,TMpoint Batu Pahat,"Jalan Rahmat,Kampung Pegawai,Batu Pahat,Johor",Johor,536,1.0
191,1227,Thursday,TMpoint Batu Pahat,"Jalan Rahmat,Kampung Pegawai,Batu Pahat,Johor",Johor,320,0.0
192,1227,Friday,TMpoint Batu Pahat,"Jalan Rahmat,Kampung Pegawai,Batu Pahat,Johor",Johor,320,1.0
193,1227,Wednesday,TMpoint Batu Pahat,"Jalan Rahmat,Kampung Pegawai,Batu Pahat,Johor",Johor,305,0.0
194,1227,Tuesday,TMpoint Batu Pahat,"Jalan Rahmat,Kampung Pegawai,Batu Pahat,Johor",Johor,239,0.0
195,1227,Monday,TMpoint Batu Pahat,"Jalan Rahmat,Kampung Pegawai,Batu Pahat,Johor",Johor,228,0.0
196,1228,Thursday,TMpoint Muar,"Jalan Ibrahim,Taman Sri Tanjung,Muar,Johor",Johor,605,0.0
197,1228,Wednesday,TMpoint Muar,"Jalan Ibrahim,Taman Sri Tanjung,Muar,Johor",Johor,553,0.0
198,1228,Friday,TMpoint Muar,"Jalan Ibrahim,Taman Sri Tanjung,Muar,Johor",Johor,540,1.0
199,1228,Saturday,TMpoint Muar,"Jalan Ibrahim,Taman Sri Tanjung,Muar,Johor",Johor,527,1.0
200,1228,Monday,TMpoint Muar,"Jalan Ibrahim,Taman Sri Tanjung,Muar,Johor",Johor,496,0.0
201,1228,Tuesday,TMpoint Muar,"Jalan Ibrahim,Taman Sri Tanjung,Muar,Johor",Johor,446,0.0
202,1228,Sunday,TMpoint Muar,"Jalan Ibrahim,Taman Sri Tanjung,Muar,Johor",Johor,0,0.0
203,1229,Thursday,TMpoint Kota Tinggi,"Jalan Kolam Air,Pekan Kota Tinggi,Kota Tinggi,Johor",Johor,605,0.0
204,1229,Wednesday,TMpoint Kota Tinggi,"Jalan Kolam Air,Pekan Kota Tinggi,Kota Tinggi,Johor",Johor,553,0.0
205,1229,Friday,TMpoint Kota Tinggi,"Jalan Kolam Air,Pekan Kota Tinggi,Kota Tinggi,Johor",Johor,540,1.0
206,1229,Saturday,TMpoint Kota Tinggi,"Jalan Kolam Air,Pekan Kota Tinggi,Kota Tinggi,Johor",Johor,527,1.0
207,1229,Monday,TMpoint Kota Tinggi,"Jalan Kolam Air,Pekan Kota Tinggi,Kota Tinggi,Johor",Johor,496,0.0
208,1229,Tuesday,TMpoint Kota Tinggi,"Jalan Kolam Air,Pekan Kota Tinggi,Kota Tinggi,Johor",Johor,446,0.0
209,1229,Sunday,TMpoint Kota Tinggi,"Jalan Kolam Air,Pekan Kota Tinggi,Kota Tinggi,Johor",Johor,0,0.0
210,1230,Sunday,TMpoint Kulai,"Jalan Seri Putra 1,Bandar Putra,Kulai,Johor",Johor,802,0.0
211,1230,Saturday,TMpoint Kulai,"Jalan Seri Putra 1,Bandar Putra,Kulai,Johor",Johor,701,1.0
212,1230,Tuesday,TMpoint Kulai,"Jalan Seri Putra 1,Bandar Putra,Kulai,Johor",Johor,583,0.0
213,1230,Monday,TMpoint Kulai,"Jalan Seri Putra 1,Bandar Putra,Kulai,Johor",Johor,528,0.0
214,1230,Wednesday,TMpoint Kulai,"Jalan Seri Putra 1,Bandar Putra,Kulai,Johor",Johor,527,0.0
215,1230,Friday,TMpoint Kulai,"Jalan Seri Putra 1,Bandar Putra,Kulai,Johor",Johor,517,1.0
216,1230,Thursday,TMpoint Kulai,"Jalan Seri Putra 1,Bandar Putra,Kulai,Johor",Johor,484,0.0
217,1231,Saturday,TMpoint Pelangi,"Jalan Sutera 3,Taman Sentosa,Johor Bahru,Johor",Johor,812,1.0
218,1231,Monday,TMpoint Pelangi,"Jalan Sutera 3,Taman Sentosa,Johor Bahru,Johor",Johor,678,0.0
219,1231,Friday,TMpoint Pelangi,"Jalan Sutera 3,Taman Sentosa,Johor Bahru,Johor",Johor,671,1.0
220,1231,Thursday,TMpoint Pelangi,"Jalan Sutera 3,Taman Sentosa,Johor Bahru,Johor",Johor,646,0.0
221,1231,Wednesday,TMpoint Pelangi,"Jalan Sutera 3,Taman Sentosa,Johor Bahru,Johor",Johor,634,0.0
222,1231,Sunday,TMpoint Pelangi,"Jalan Sutera 3,Taman Sentosa,Johor Bahru,Johor",Johor,567,0.0
223,1231,Tuesday,TMpoint Pelangi,"Jalan Sutera 3,Taman Sentosa,Johor Bahru,Johor",Johor,435,0.0
224,1232,Saturday,TMpoint Mersing,"Jalan Ismail,Mersing Kechil,Mersing,Johor",Johor,812,1.0
225,1232,Monday,TMpoint Mersing,"Jalan Ismail,Mersing Kechil,Mersing,Johor",Johor,678,0.0
226,1232,Friday,TMpoint Mersing,"Jalan Ismail,Mersing Kechil,Mersing,Johor",Johor,671,1.0
227,1232,Thursday,TMpoint Mersing,"Jalan Ismail,Mersing Kechil,Mersing,Johor",Johor,646,0.0
228,1232,Wednesday,TMpoint Mersing,"Jalan Ismail,Mersing Kechil,Mersing,Johor",Johor,634,0.0
229,1232,Sunday,TMpoint Mersing,"Jalan Ismail,Mersing Kechil,Mersing,Johor",Johor,567,0.0
230,1232,Tuesday,TMpoint Mersing,"Jalan Ismail,Mersing Kechil,Mersing,Johor",Johor,435,0.0
231,1233,Thursday,TMpoint Yong Peng,"Jalan Bayan,Taman Sembrong,Yong Peng,Johor",Johor,918,0.0
232,1233,Saturday,TMpoint Yong Peng,"Jalan Bayan,Taman Sembrong,Yong Peng,Johor",Johor,883,1.0
233,1233,Sunday,TMpoint Yong Peng,"Jalan Bayan,Taman Sembrong,Yong Peng,Johor",Johor,796,0.0
234,1233,Tuesday,TMpoint Yong Peng,"Jalan Bayan,Taman Sembrong,Yong Peng,Johor",Johor,768,0.0
235,1233,Friday,TMpoint Yong Peng,"Jalan Bayan,Taman Sembrong,Yong Peng,Johor",Johor,768,1.0
236,1233,Wednesday,TMpoint Yong Peng,"Jalan Bayan,Taman Sembrong,Yong Peng,Johor",Johor,757,0.0
237,1233,Monday,TMpoint Yong Peng,"Jalan Bayan,Taman Sembrong,Yong Peng,Johor",Johor,751,0.0
238,1234,Wednesday, TMpoint Pasir Gudang,"Jalan Besar,Kawasan Perindustrian Pasir Gudang,Pasir Gudang,Johor",Johor,616,0.0
239,1234,Monday, TMpoint Pasir Gudang,"Jalan Besar,Kawasan Perindustrian Pasir Gudang,Pasir Gudang,Johor",Johor,546,0.0
240,1234,Tuesday, TMpoint Pasir Gudang,"Jalan Besar,Kawasan Perindustrian Pasir Gudang,Pasir Gudang,Johor",Johor,489,0.0
241,1234,Thursday, TMpoint Pasir Gudang,"Jalan Besar,Kawasan Perindustrian Pasir Gudang,Pasir Gudang,Johor",Johor,471,0.0
242,1234,Friday, TMpoint Pasir Gudang,"Jalan Besar,Kawasan Perindustrian Pasir Gudang,Pasir Gudang,Johor",Johor,462,1.0
243,1234,Sunday, TMpoint Pasir Gudang,"Jalan Besar,Kawasan Perindustrian Pasir Gudang,Pasir Gudang,Johor",Johor,0,0.0
244,1234,Saturday, TMpoint Pasir Gudang,"Jalan Besar,Kawasan Perindustrian Pasir Gudang,Pasir Gudang,Johor",Johor,0,1.0
245,1235,Sunday,TMpoint Melaka,"Jalan Tangkak - Durian Tunggal,Melaka,Melaka",Melaka,602,1.0
246,1235,Wednesday,TMpoint Melaka,"Jalan Tangkak - Durian Tunggal,Melaka,Melaka",Melaka,539,0.0
247,1235,Thursday,TMpoint Melaka,"Jalan Tangkak - Durian Tunggal,Melaka,Melaka",Melaka,520,0.0
248,1235,Monday,TMpoint Melaka,"Jalan Tangkak - Durian Tunggal,Melaka,Melaka",Melaka,456,0.0
249,1235,Friday,TMpoint Melaka,"Jalan Tangkak - Durian Tunggal,Melaka,Melaka",Melaka,404,0.0
250,1235,Tuesday,TMpoint Melaka,"Jalan Tangkak - Durian Tunggal,Melaka,Melaka",Melaka,346,0.0
251,1235,Saturday,TMpoint Melaka,"Jalan Tangkak - Durian Tunggal,Melaka,Melaka",Melaka,220,1.0
252,1236,Sunday,TMpoint MITC Melaka,"33,Melaka,Melaka",Melaka,418,1.0
253,1236,Saturday,TMpoint MITC Melaka,"33,Melaka,Melaka",Melaka,328,1.0
254,1236,Tuesday,TMpoint MITC Melaka,"33,Melaka,Melaka",Melaka,254,0.0
255,1236,Wednesday,TMpoint MITC Melaka,"33,Melaka,Melaka",Melaka,219,0.0
256,1236,Monday,TMpoint MITC Melaka,"33,Melaka,Melaka",Melaka,125,0.0
257,1236,Thursday,TMpoint MITC Melaka,"33,Melaka,Melaka",Melaka,124,0.0
258,1236,Friday,TMpoint MITC Melaka,"33,Melaka,Melaka",Melaka,105,0.0
259,1237,Thursday,TMpoint Ipoh Wisma,"Jalan Sultan Idris Shah,Ipoh,Perak",Perak,631,0.0
260,1237,Saturday,TMpoint Ipoh Wisma,"Jalan Sultan Idris Shah,Ipoh,Perak",Perak,629,1.0
261,1237,Monday,TMpoint Ipoh Wisma,"Jalan Sultan Idris Shah,Ipoh,Perak",Perak,622,0.0
262,1237,Friday,TMpoint Ipoh Wisma,"Jalan Sultan Idris Shah,Ipoh,Perak",Perak,586,0.0
263,1237,Tuesday,TMpoint Ipoh Wisma,"Jalan Sultan Idris Shah,Ipoh,Perak",Perak,561,0.0
264,1237,Wednesday,TMpoint Ipoh Wisma,"Jalan Sultan Idris Shah,Ipoh,Perak",Perak,526,0.0
265,1237,Sunday,TMpoint Ipoh Wisma,"Jalan Sultan Idris Shah,Ipoh,Perak",Perak,0,1.0
266,1238,Friday,TMpoint Batu Gajah,"Jalan Dewangsa,Batu Gajah,Perak",Perak,625,0.0
267,1238,Wednesday,TMpoint Batu Gajah,"Jalan Dewangsa,Batu Gajah,Perak",Perak,605,0.0
268,1238,Thursday,TMpoint Batu Gajah,"Jalan Dewangsa,Batu Gajah,Perak",Perak,601,0.0
269,1238,Monday,TMpoint Batu Gajah,"Jalan Dewangsa,Batu Gajah,Perak",Perak,595,0.0
270,1238,Tuesday,TMpoint Batu Gajah,"Jalan Dewangsa,Batu Gajah,Perak",Perak,427,0.0
271,1238,Saturday,TMpoint Batu Gajah,"Jalan Dewangsa,Batu Gajah,Perak",Perak,198,1.0
272,1238,Sunday,TMpoint Batu Gajah,"Jalan Dewangsa,Batu Gajah,Perak",Perak,0,1.0
273,1239,Sunday,TMpoint  Ipoh Tasek,"Jalan Kompleks Sukan,Ipoh,Perak",Perak,887,1.0
274,1239,Thursday,TMpoint  Ipoh Tasek,"Jalan Kompleks Sukan,Ipoh,Perak",Perak,802,0.0
275,1239,Friday,TMpoint  Ipoh Tasek,"Jalan Kompleks Sukan,Ipoh,Perak",Perak,661,0.0
276,1239,Monday,TMpoint  Ipoh Tasek,"Jalan Kompleks Sukan,Ipoh,Perak",Perak,616,0.0
277,1239,Wednesday,TMpoint  Ipoh Tasek,"Jalan Kompleks Sukan,Ipoh,Perak",Perak,615,0.0
278,1239,Tuesday,TMpoint  Ipoh Tasek,"Jalan Kompleks Sukan,Ipoh,Perak",Perak,596,0.0
279,1239,Saturday,TMpoint  Ipoh Tasek,"Jalan Kompleks Sukan,Ipoh,Perak",Perak,479,1.0
280,1240,Monday,TMpoint Kampar,"Jalan Pejabat Pos,Kampung Masjid,Kampar,Perak",Perak,691,0.0
281,1240,Wednesday,TMpoint Kampar,"Jalan Pejabat Pos,Kampung Masjid,Kampar,Perak",Perak,639,0.0
282,1240,Thursday,TMpoint Kampar,"Jalan Pejabat Pos,Kampung Masjid,Kampar,Perak",Perak,562,0.0
283,1240,Tuesday,TMpoint Kampar,"Jalan Pejabat Pos,Kampung Masjid,Kampar,Perak",Perak,490,0.0
284,1240,Friday,TMpoint Kampar,"Jalan Pejabat Pos,Kampung Masjid,Kampar,Perak",Perak,481,0.0
285,1240,Sunday,TMpoint Kampar,"Jalan Pejabat Pos,Kampung Masjid,Kampar,Perak",Perak,0,1.0
286,1240,Saturday,TMpoint Kampar,"Jalan Pejabat Pos,Kampung Masjid,Kampar,Perak",Perak,0,1.0
287,1241,Monday,TMpoint Taiping,"Persiaran Jana,Kamunting,Perak",Perak,691,0.0
288,1241,Wednesday,TMpoint Taiping,"Persiaran Jana,Kamunting,Perak",Perak,639,0.0
289,1241,Thursday,TMpoint Taiping,"Persiaran Jana,Kamunting,Perak",Perak,562,0.0
290,1241,Tuesday,TMpoint Taiping,"Persiaran Jana,Kamunting,Perak",Perak,490,0.0
291,1241,Friday,TMpoint Taiping,"Persiaran Jana,Kamunting,Perak",Perak,481,0.0
292,1241,Sunday,TMpoint Taiping,"Persiaran Jana,Kamunting,Perak",Perak,0,1.0
293,1241,Saturday,TMpoint Taiping,"Persiaran Jana,Kamunting,Perak",Perak,0,1.0
294,1242,Sunday,TMpoint Teluk Intan,"Jalan Jawa,Pekan Teluk Intan,Teluk Intan,Perak",Perak,487,1.0
295,1242,Saturday,TMpoint Teluk Intan,"Jalan Jawa,Pekan Teluk Intan,Teluk Intan,Perak",Perak,479,1.0
296,1242,Monday,TMpoint Teluk Intan,"Jalan Jawa,Pekan Teluk Intan,Teluk Intan,Perak",Perak,458,0.0
297,1242,Thursday,TMpoint Teluk Intan,"Jalan Jawa,Pekan Teluk Intan,Teluk Intan,Perak",Perak,438,0.0
298,1242,Tuesday,TMpoint Teluk Intan,"Jalan Jawa,Pekan Teluk Intan,Teluk Intan,Perak",Perak,422,0.0
299,1242,Wednesday,TMpoint Teluk Intan,"Jalan Jawa,Pekan Teluk Intan,Teluk Intan,Perak",Perak,418,0.0
300,1242,Friday,TMpoint Teluk Intan,"Jalan Jawa,Pekan Teluk Intan,Teluk Intan,Perak",Perak,357,0.0
301,1243,Saturday,TMpoint Parit Buntar,"Jalan Maharaja,Parit Buntar,Perak",Perak,599,1.0
302,1243,Thursday,TMpoint Parit Buntar,"Jalan Maharaja,Parit Buntar,Perak",Perak,559,0.0
303,1243,Tuesday,TMpoint Parit Buntar,"Jalan Maharaja,Parit Buntar,Perak",Perak,434,0.0
304,1243,Wednesday,TMpoint Parit Buntar,"Jalan Maharaja,Parit Buntar,Perak",Perak,405,0.0
305,1243,Monday,TMpoint Parit Buntar,"Jalan Maharaja,Parit Buntar,Perak",Perak,307,0.0
306,1243,Friday,TMpoint Parit Buntar,"Jalan Maharaja,Parit Buntar,Perak",Perak,270,0.0
307,1243,Sunday,TMpoint Parit Buntar,"Jalan Maharaja,Parit Buntar,Perak",Perak,0,1.0
308,1244,Monday,TMpoint Kuala Kangsar,"Jalan Raja Chulan,Kampung Penaga,Kuala Kangsar,Perak",Perak,427,0.0
309,1244,Wednesday,TMpoint Kuala Kangsar,"Jalan Raja Chulan,Kampung Penaga,Kuala Kangsar,Perak",Perak,399,0.0
310,1244,Thursday,TMpoint Kuala Kangsar,"Jalan Raja Chulan,Kampung Penaga,Kuala Kangsar,Perak",Perak,349,0.0
311,1244,Friday,TMpoint Kuala Kangsar,"Jalan Raja Chulan,Kampung Penaga,Kuala Kangsar,Perak",Perak,347,0.0
312,1244,Tuesday,TMpoint Kuala Kangsar,"Jalan Raja Chulan,Kampung Penaga,Kuala Kangsar,Perak",Perak,328,0.0
313,1244,Saturday,TMpoint Kuala Kangsar,"Jalan Raja Chulan,Kampung Penaga,Kuala Kangsar,Perak",Perak,134,1.0
314,1244,Sunday,TMpoint Kuala Kangsar,"Jalan Raja Chulan,Kampung Penaga,Kuala Kangsar,Perak",Perak,0,1.0
315,1245,Saturday,TMpoint Gerik,"Jalan Takong Datok,Pekan Gerik,Gerik,Perak",Perak,787,1.0
316,1245,Thursday,TMpoint Gerik,"Jalan Takong Datok,Pekan Gerik,Gerik,Perak",Perak,668,0.0
317,1245,Friday,TMpoint Gerik,"Jalan Takong Datok,Pekan Gerik,Gerik,Perak",Perak,620,0.0
318,1245,Sunday,TMpoint Gerik,"Jalan Takong Datok,Pekan Gerik,Gerik,Perak",Perak,584,1.0
319,1245,Wednesday,TMpoint Gerik,"Jalan Takong Datok,Pekan Gerik,Gerik,Perak",Perak,520,0.0
320,1245,Tuesday,TMpoint Gerik,"Jalan Takong Datok,Pekan Gerik,Gerik,Perak",Perak,473,0.0
321,1245,Monday,TMpoint Gerik,"Jalan Takong Datok,Pekan Gerik,Gerik,Perak",Perak,376,0.0
322,1246,Monday,TMpoint Sitiawan,"Lorong Dua Taman Sitiawan Maju,Taman Sitiawan Maju,Sitiawan,Perak",Perak,358,0.0
323,1246,Wednesday,TMpoint Sitiawan,"Lorong Dua Taman Sitiawan Maju,Taman Sitiawan Maju,Sitiawan,Perak",Perak,357,0.0
324,1246,Tuesday,TMpoint Sitiawan,"Lorong Dua Taman Sitiawan Maju,Taman Sitiawan Maju,Sitiawan,Perak",Perak,347,0.0
325,1246,Friday,TMpoint Sitiawan,"Lorong Dua Taman Sitiawan Maju,Taman Sitiawan Maju,Sitiawan,Perak",Perak,313,0.0
326,1246,Thursday,TMpoint Sitiawan,"Lorong Dua Taman Sitiawan Maju,Taman Sitiawan Maju,Sitiawan,Perak",Perak,125,0.0
327,1246,Sunday,TMpoint Sitiawan,"Lorong Dua Taman Sitiawan Maju,Taman Sitiawan Maju,Sitiawan,Perak",Perak,0,1.0
328,1246,Saturday,TMpoint Sitiawan,"Lorong Dua Taman Sitiawan Maju,Taman Sitiawan Maju,Sitiawan,Perak",Perak,0,1.0
329,1247,Monday,TMpoint Tapah,"Jalan Stesen,Kampung Lubok Katak,Tapah,Perak",Perak,667,0.0
330,1247,Thursday,TMpoint Tapah,"Jalan Stesen,Kampung Lubok Katak,Tapah,Perak",Perak,663,0.0
331,1247,Wednesday,TMpoint Tapah,"Jalan Stesen,Kampung Lubok Katak,Tapah,Perak",Perak,661,0.0
332,1247,Friday,TMpoint Tapah,"Jalan Stesen,Kampung Lubok Katak,Tapah,Perak",Perak,596,0.0
333,1247,Tuesday,TMpoint Tapah,"Jalan Stesen,Kampung Lubok Katak,Tapah,Perak",Perak,542,0.0
334,1247,Sunday,TMpoint Tapah,"Jalan Stesen,Kampung Lubok Katak,Tapah,Perak",Perak,0,1.0
335,1247,Saturday,TMpoint Tapah,"Jalan Stesen,Kampung Lubok Katak,Tapah,Perak",Perak,0,1.0
336,1248,Sunday,TMpoint Tanjung Malim,"Jalan Cahaya,Taman Anggerik Desa,Tanjong Malim,Perak",Perak,700,1.0
337,1248,Saturday,TMpoint Tanjung Malim,"Jalan Cahaya,Taman Anggerik Desa,Tanjong Malim,Perak",Perak,574,1.0
338,1248,Monday,TMpoint Tanjung Malim,"Jalan Cahaya,Taman Anggerik Desa,Tanjong Malim,Perak",Perak,473,0.0
339,1248,Wednesday,TMpoint Tanjung Malim,"Jalan Cahaya,Taman Anggerik Desa,Tanjong Malim,Perak",Perak,448,0.0
340,1248,Friday,TMpoint Tanjung Malim,"Jalan Cahaya,Taman Anggerik Desa,Tanjong Malim,Perak",Perak,442,0.0
341,1248,Tuesday,TMpoint Tanjung Malim,"Jalan Cahaya,Taman Anggerik Desa,Tanjong Malim,Perak",Perak,436,0.0
342,1248,Thursday,TMpoint Tanjung Malim,"Jalan Cahaya,Taman Anggerik Desa,Tanjong Malim,Perak",Perak,390,0.0
343,1249,Thursday,TMpoint Seremban,"Jalan Dato Bandar Tunggal,Bandar Seremban,Seremban,Negeri Sembilan",Negeri Sembilan,799,0.0
344,1249,Friday,TMpoint Seremban,"Jalan Dato Bandar Tunggal,Bandar Seremban,Seremban,Negeri Sembilan",Negeri Sembilan,753,0.0
345,1249,Monday,TMpoint Seremban,"Jalan Dato Bandar Tunggal,Bandar Seremban,Seremban,Negeri Sembilan",Negeri Sembilan,710,0.0
346,1249,Tuesday,TMpoint Seremban,"Jalan Dato Bandar Tunggal,Bandar Seremban,Seremban,Negeri Sembilan",Negeri Sembilan,652,0.0
347,1249,Wednesday,TMpoint Seremban,"Jalan Dato Bandar Tunggal,Bandar Seremban,Seremban,Negeri Sembilan",Negeri Sembilan,647,0.0
348,1249,Saturday,TMpoint Seremban,"Jalan Dato Bandar Tunggal,Bandar Seremban,Seremban,Negeri Sembilan",Negeri Sembilan,374,1.0
349,1249,Sunday,TMpoint Seremban,"Jalan Dato Bandar Tunggal,Bandar Seremban,Seremban,Negeri Sembilan",Negeri Sembilan,4,1.0
350,1250,Monday,TMpoint Port Dickson,"Jalan Mahajaya,Kampung Bahasa Kapor,Port Dickson,Negeri Sembilan",Negeri Sembilan,615,0.0
351,1250,Saturday,TMpoint Port Dickson,"Jalan Mahajaya,Kampung Bahasa Kapor,Port Dickson,Negeri Sembilan",Negeri Sembilan,554,1.0
352,1250,Thursday,TMpoint Port Dickson,"Jalan Mahajaya,Kampung Bahasa Kapor,Port Dickson,Negeri Sembilan",Negeri Sembilan,549,0.0
353,1250,Tuesday,TMpoint Port Dickson,"Jalan Mahajaya,Kampung Bahasa Kapor,Port Dickson,Negeri Sembilan",Negeri Sembilan,454,0.0
354,1250,Wednesday,TMpoint Port Dickson,"Jalan Mahajaya,Kampung Bahasa Kapor,Port Dickson,Negeri Sembilan",Negeri Sembilan,446,0.0
355,1250,Friday,TMpoint Port Dickson,"Jalan Mahajaya,Kampung Bahasa Kapor,Port Dickson,Negeri Sembilan",Negeri Sembilan,442,0.0
356,1250,Sunday,TMpoint Port Dickson,"Jalan Mahajaya,Kampung Bahasa Kapor,Port Dickson,Negeri Sembilan",Negeri Sembilan,0,1.0
357,1251,Monday,TMpoint Kuala Pilah,"Jalan Dato,Kampung Telok,Kuala Pilah,Negeri Sembilan",Negeri Sembilan,608,0.0
358,1251,Wednesday,TMpoint Kuala Pilah,"Jalan Dato,Kampung Telok,Kuala Pilah,Negeri Sembilan",Negeri Sembilan,559,0.0
359,1251,Thursday,TMpoint Kuala Pilah,"Jalan Dato,Kampung Telok,Kuala Pilah,Negeri Sembilan",Negeri Sembilan,534,0.0
360,1251,Tuesday,TMpoint Kuala Pilah,"Jalan Dato,Kampung Telok,Kuala Pilah,Negeri Sembilan",Negeri Sembilan,405,0.0
361,1251,Friday,TMpoint Kuala Pilah,"Jalan Dato,Kampung Telok,Kuala Pilah,Negeri Sembilan",Negeri Sembilan,366,0.0
362,1251,Saturday,TMpoint Kuala Pilah,"Jalan Dato,Kampung Telok,Kuala Pilah,Negeri Sembilan",Negeri Sembilan,170,1.0
363,1251,Sunday,TMpoint Kuala Pilah,"Jalan Dato,Kampung Telok,Kuala Pilah,Negeri Sembilan",Negeri Sembilan,0,1.0
364,1252,Tuesday,TMpoint Tampin,"Jalan Besar,Kampung Tampin,Tampin,Negeri Sembilan",Negeri Sembilan,505,0.0
365,1252,Wednesday,TMpoint Tampin,"Jalan Besar,Kampung Tampin,Tampin,Negeri Sembilan",Negeri Sembilan,407,0.0
366,1252,Sunday,TMpoint Tampin,"Jalan Besar,Kampung Tampin,Tampin,Negeri Sembilan",Negeri Sembilan,278,1.0
367,1252,Friday,TMpoint Tampin,"Jalan Besar,Kampung Tampin,Tampin,Negeri Sembilan",Negeri Sembilan,254,0.0
368,1252,Thursday,TMpoint Tampin,"Jalan Besar,Kampung Tampin,Tampin,Negeri Sembilan",Negeri Sembilan,241,0.0
369,1252,Saturday,TMpoint Tampin,"Jalan Besar,Kampung Tampin,Tampin,Negeri Sembilan",Negeri Sembilan,210,1.0
370,1252,Monday,TMpoint Tampin,"Jalan Besar,Kampung Tampin,Tampin,Negeri Sembilan",Negeri Sembilan,0,0.0
371,1253,Saturday,TMpoint Kota Bharu,"Jalan Parit Dalam,Bandar Kota Bharu,Kota Bharu,Kelantan",Kelantan,525,1.0
372,1253,Tuesday,TMpoint Kota Bharu,"Jalan Parit Dalam,Bandar Kota Bharu,Kota Bharu,Kelantan",Kelantan,400,0.0
373,1253,Sunday,TMpoint Kota Bharu,"Jalan Parit Dalam,Bandar Kota Bharu,Kota Bharu,Kelantan",Kelantan,375,0.0
374,1253,Wednesday,TMpoint Kota Bharu,"Jalan Parit Dalam,Bandar Kota Bharu,Kota Bharu,Kelantan",Kelantan,374,0.0
375,1253,Thursday,TMpoint Kota Bharu,"Jalan Parit Dalam,Bandar Kota Bharu,Kota Bharu,Kelantan",Kelantan,342,0.0
376,1253,Friday,TMpoint Kota Bharu,"Jalan Parit Dalam,Bandar Kota Bharu,Kota Bharu,Kelantan",Kelantan,281,1.0
377,1253,Monday,TMpoint Kota Bharu,"Jalan Parit Dalam,Bandar Kota Bharu,Kota Bharu,Kelantan",Kelantan,234,0.0
378,1254,Sunday,TMpoint Pasir Mas,"Unnamed Road,Pasir Mas,Kelantan",Kelantan,1818,0.0
379,1254,Saturday,TMpoint Pasir Mas,"Unnamed Road,Pasir Mas,Kelantan",Kelantan,1785,1.0
380,1254,Friday,TMpoint Pasir Mas,"Unnamed Road,Pasir Mas,Kelantan",Kelantan,1766,1.0
381,1254,Monday,TMpoint Pasir Mas,"Unnamed Road,Pasir Mas,Kelantan",Kelantan,1710,0.0
382,1254,Tuesday,TMpoint Pasir Mas,"Unnamed Road,Pasir Mas,Kelantan",Kelantan,1675,0.0
383,1254,Thursday,TMpoint Pasir Mas,"Unnamed Road,Pasir Mas,Kelantan",Kelantan,1664,0.0
384,1254,Wednesday,TMpoint Pasir Mas,"Unnamed Road,Pasir Mas,Kelantan",Kelantan,1601,0.0
385,1255,Sunday,TMpoint Tanah Merah,"Jalan Hospital,Taman Barakah,Tanah Merah,Kelantan",Kelantan,512,0.0
386,1255,Thursday,TMpoint Tanah Merah,"Jalan Hospital,Taman Barakah,Tanah Merah,Kelantan",Kelantan,505,0.0
387,1255,Saturday,TMpoint Tanah Merah,"Jalan Hospital,Taman Barakah,Tanah Merah,Kelantan",Kelantan,465,1.0
388,1255,Monday,TMpoint Tanah Merah,"Jalan Hospital,Taman Barakah,Tanah Merah,Kelantan",Kelantan,456,0.0
389,1255,Tuesday,TMpoint Tanah Merah,"Jalan Hospital,Taman Barakah,Tanah Merah,Kelantan",Kelantan,419,0.0
390,1255,Wednesday,TMpoint Tanah Merah,"Jalan Hospital,Taman Barakah,Tanah Merah,Kelantan",Kelantan,331,0.0
391,1255,Friday,TMpoint Tanah Merah,"Jalan Hospital,Taman Barakah,Tanah Merah,Kelantan",Kelantan,0,1.0
392,1256,Saturday,TMpoint Kuala Krai,"Jalan Krai Central Park,Kuala Krai,Kelantan",Kelantan,618,1.0
393,1256,Thursday,TMpoint Kuala Krai,"Jalan Krai Central Park,Kuala Krai,Kelantan",Kelantan,558,0.0
394,1256,Sunday,TMpoint Kuala Krai,"Jalan Krai Central Park,Kuala Krai,Kelantan",Kelantan,539,0.0
395,1256,Wednesday,TMpoint Kuala Krai,"Jalan Krai Central Park,Kuala Krai,Kelantan",Kelantan,509,0.0
396,1256,Tuesday,TMpoint Kuala Krai,"Jalan Krai Central Park,Kuala Krai,Kelantan",Kelantan,446,0.0
397,1256,Monday,TMpoint Kuala Krai,"Jalan Krai Central Park,Kuala Krai,Kelantan",Kelantan,427,0.0
398,1256,Friday,TMpoint Kuala Krai,"Jalan Krai Central Park,Kuala Krai,Kelantan",Kelantan,0,1.0
399,1257,Monday,TMpoint Kuantan,"2,Kuantan,Pahang",Pahang,664,0.0
400,1257,Wednesday,TMpoint Kuantan,"2,Kuantan,Pahang",Pahang,608,0.0
401,1257,Thursday,TMpoint Kuantan,"2,Kuantan,Pahang",Pahang,507,0.0
402,1257,Tuesday,TMpoint Kuantan,"2,Kuantan,Pahang",Pahang,500,0.0
403,1257,Friday,TMpoint Kuantan,"2,Kuantan,Pahang",Pahang,447,0.0
404,1257,Saturday,TMpoint Kuantan,"2,Kuantan,Pahang",Pahang,242,1.0
405,1257,Sunday,TMpoint Kuantan,"2,Kuantan,Pahang",Pahang,0,1.0
